system_index,date,WRS_PATH,WRS_ROW,CLOUD_COVER,IMAGE_QUALITY
LC08_193023_20150426,2015-04-26,193.0,23.0,91.49,
LC08_193023_20150512,2015-05-12,193.0,23.0,100.0,
LC08_193023_20150528,2015-05-28,193.0,23.0,89.65,
LC08_193023_20150613,2015-06-13,193.0,23.0,39.44,
LC08_193023_20150629,2015-06-29,193.0,23.0,20.28,
LC08_193023_20150715,2015-07-15,193.0,23.0,58.02,
LC08_193023_20150731,2015-07-31,193.0,23.0,93.84,
LC08_193023_20150816,2015-08-16,193.0,23.0,38.76,
LC08_193023_20150901,2015-09-01,193.0,23.0,38.15,
LC08_193023_20150917,2015-09-17,193.0,23.0,29.23,
LC08_193023_20151003,2015-10-03,193.0,23.0,1.47,
LC08_193023_20151104,2015-11-04,193.0,23.0,92.79,
LC08_193023_20151120,2015-11-20,193.0,23.0,65.74,
LC08_193023_20160208,2016-02-08,193.0,23.0,100.0,
LC08_193023_20160224,2016-02-24,193.0,23.0,60.95,
LC08_193023_20160327,2016-03-27,193.0,23.0,76.29,
LC08_193023_20160412,2016-04-12,193.0,23.0,93.79,
LC08_193023_20160428,2016-04-28,193.0,23.0,90.73,
LC08_193023_20160514,2016-05-14,193.0,23.0,66.19,
LC08_193023_20160530,2016-05-30,193.0,23.0,59.53,
LC08_193023_20160701,2016-07-01,193.0,23.0,60.52,
LC08_193023_20160717,2016-07-17,193.0,23.0,80.3,
LC08_193023_20160818,2016-08-18,193.0,23.0,91.54,
LC08_193023_20160903,2016-09-03,193.0,23.0,70.6,
LC08_193023_20160919,2016-09-19,193.0,23.0,38.38,
LC08_193023_20161005,2016-10-05,193.0,23.0,80.53,
LC08_193023_20161106,2016-11-06,193.0,23.0,82.52,
LC08_193023_20161122,2016-11-22,193.0,23.0,99.92,
LC08_193023_20170210,2017-02-10,193.0,23.0,61.14,
LC08_193023_20170314,2017-03-14,193.0,23.0,97.17,
LC08_193023_20170501,2017-05-01,193.0,23.0,13.02,
LC08_193023_20170517,2017-05-17,193.0,23.0,31.07,
LC08_193023_20170602,2017-06-02,193.0,23.0,0.35,
LC08_193023_20170618,2017-06-18,193.0,23.0,33.83,
LC08_193023_20170704,2017-07-04,193.0,23.0,68.5,
LC08_193023_20170720,2017-07-20,193.0,23.0,44.41,
LC08_193023_20170805,2017-08-05,193.0,23.0,73.88,
LC08_193023_20170821,2017-08-21,193.0,23.0,88.74,
LC08_193023_20170922,2017-09-22,193.0,23.0,44.76,
LC08_193023_20171008,2017-10-08,193.0,23.0,33.06,
LC08_193024_20130420,2013-04-20,193.0,24.0,68.45,
LC08_193024_20130506,2013-05-06,193.0,24.0,33.63,
LC08_193024_20130607,2013-06-07,193.0,24.0,30.11,
LC08_193024_20130623,2013-06-23,193.0,24.0,78.38,
LC08_193024_20130709,2013-07-09,193.0,24.0,18.06,
LC08_193024_20130725,2013-07-25,193.0,24.0,44.26,
LC08_193024_20130810,2013-08-10,193.0,24.0,34.98,
LC08_193024_20130826,2013-08-26,193.0,24.0,33.69,
LC08_193024_20130927,2013-09-27,193.0,24.0,43.99,
LC08_193024_20131013,2013-10-13,193.0,24.0,67.36,
LC08_193024_20131029,2013-10-29,193.0,24.0,56.8,
LC08_193024_20131114,2013-11-14,193.0,24.0,32.73,
LC08_193024_20140218,2014-02-18,193.0,24.0,86.62,
LC08_193024_20140322,2014-03-22,193.0,24.0,100.0,
LC08_193024_20140407,2014-04-07,193.0,24.0,79.0,
LC08_193024_20140423,2014-04-23,193.0,24.0,22.62,
LC08_193024_20140509,2014-05-09,193.0,24.0,94.1,
LC08_193024_20140525,2014-05-25,193.0,24.0,21.24,
LC08_193024_20140610,2014-06-10,193.0,24.0,48.26,
LC08_193024_20140626,2014-06-26,193.0,24.0,83.81,
LC08_193024_20140712,2014-07-12,193.0,24.0,66.79,
LC08_193024_20140728,2014-07-28,193.0,24.0,74.12,
LC08_193024_20140813,2014-08-13,193.0,24.0,83.38,
LC08_193024_20140829,2014-08-29,193.0,24.0,99.93,
LC08_193024_20140930,2014-09-30,193.0,24.0,82.79,
LC08_193024_20141101,2014-11-01,193.0,24.0,11.67,
LC08_193024_20141117,2014-11-17,193.0,24.0,36.45,
LC08_193024_20150205,2015-02-05,193.0,24.0,66.84,
LC08_193024_20150221,2015-02-21,193.0,24.0,61.58,
LC08_193024_20150309,2015-03-09,193.0,24.0,39.68,
LC08_193024_20150325,2015-03-25,193.0,24.0,4.11,
LC08_193024_20150410,2015-04-10,193.0,24.0,0.69,
LC08_193024_20150426,2015-04-26,193.0,24.0,86.54,
LC08_193024_20150512,2015-05-12,193.0,24.0,87.02,
LC08_193024_20150528,2015-05-28,193.0,24.0,68.54,
LC08_193024_20150613,2015-06-13,193.0,24.0,65.47,
LC08_193024_20150629,2015-06-29,193.0,24.0,16.62,
LC08_193024_20150715,2015-07-15,193.0,24.0,68.41,
LC08_193024_20150731,2015-07-31,193.0,24.0,67.36,
LC08_193024_20150816,2015-08-16,193.0,24.0,79.52,
LC08_193024_20150901,2015-09-01,193.0,24.0,8.98,
LC08_193024_20150917,2015-09-17,193.0,24.0,33.34,
LC08_193024_20151003,2015-10-03,193.0,24.0,4.21,
LC08_193024_20151104,2015-11-04,193.0,24.0,65.83,
LC08_193024_20151120,2015-11-20,193.0,24.0,79.51,
LC08_193024_20151206,2015-12-06,193.0,24.0,22.25,
LC08_193024_20160107,2016-01-07,193.0,24.0,83.15,
LC08_193024_20160224,2016-02-24,193.0,24.0,58.68,
LC08_193024_20160327,2016-03-27,193.0,24.0,65.04,
LC08_193024_20160412,2016-04-12,193.0,24.0,61.67,
LC08_193024_20160428,2016-04-28,193.0,24.0,68.44,
LC08_193024_20160514,2016-05-14,193.0,24.0,67.87,
LC08_193024_20160530,2016-05-30,193.0,24.0,81.34,
LC08_193024_20160701,2016-07-01,193.0,24.0,51.73,
LC08_193024_20160818,2016-08-18,193.0,24.0,37.46,
LC08_193024_20160903,2016-09-03,193.0,24.0,75.35,
LC08_193024_20160919,2016-09-19,193.0,24.0,67.8,
LC08_193024_20161005,2016-10-05,193.0,24.0,71.69,
LC08_193024_20161106,2016-11-06,193.0,24.0,76.01,
LC08_193024_20161122,2016-11-22,193.0,24.0,99.06,
LC08_193024_20161208,2016-12-08,193.0,24.0,73.93,
LC08_193024_20170210,2017-02-10,193.0,24.0,65.2,
LC08_193024_20170314,2017-03-14,193.0,24.0,86.6,
LC08_193024_20170501,2017-05-01,193.0,24.0,62.33,
LC08_193024_20170517,2017-05-17,193.0,24.0,7.77,
LC08_193024_20170602,2017-06-02,193.0,24.0,1.26,
LC08_193024_20170618,2017-06-18,193.0,24.0,22.19,
LC08_193024_20170704,2017-07-04,193.0,24.0,58.19,
LC08_193024_20170720,2017-07-20,193.0,24.0,33.7,
LC08_193024_20170805,2017-08-05,193.0,24.0,67.29,
LC08_193024_20170821,2017-08-21,193.0,24.0,65.13,
LC08_193024_20170922,2017-09-22,193.0,24.0,71.41,
LC08_193024_20171008,2017-10-08,193.0,24.0,85.29,
LC08_193024_20171024,2017-10-24,193.0,24.0,97.68,
LC08_193025_20130420,2013-04-20,193.0,25.0,99.98,
LC08_193025_20130506,2013-05-06,193.0,25.0,61.89,
LC08_193025_20130607,2013-06-07,193.0,25.0,81.25,
LC08_193025_20130709,2013-07-09,193.0,25.0,45.26,
LC08_193025_20130725,2013-07-25,193.0,25.0,29.04,
LC08_193025_20130810,2013-08-10,193.0,25.0,29.82,
LC08_193025_20130826,2013-08-26,193.0,25.0,93.36,
LC08_193025_20130927,2013-09-27,193.0,25.0,54.89,
LC08_193025_20131114,2013-11-14,193.0,25.0,78.9,
LC08_193025_20131216,2013-12-16,193.0,25.0,4.72,
LC08_193025_20140101,2014-01-01,193.0,25.0,90.67,
LC08_193025_20140306,2014-03-06,193.0,25.0,59.52,
LC08_193025_20140322,2014-03-22,193.0,25.0,87.9,
LC08_193025_20140407,2014-04-07,193.0,25.0,56.68,
LC08_193025_20140423,2014-04-23,193.0,25.0,14.96,
LC08_193025_20140509,2014-05-09,193.0,25.0,87.37,
LC08_193025_20140525,2014-05-25,193.0,25.0,10.54,
LC08_193025_20140610,2014-06-10,193.0,25.0,37.16,
LC08_193025_20140626,2014-06-26,193.0,25.0,87.87,
LC08_193025_20140712,2014-07-12,193.0,25.0,43.37,
LC08_193025_20140728,2014-07-28,193.0,25.0,70.36,
LC08_193025_20140829,2014-08-29,193.0,25.0,97.03,
LC08_193025_20140930,2014-09-30,193.0,25.0,94.09,
LC08_193025_20141016,2014-10-16,193.0,25.0,76.66,
LC08_193025_20141101,2014-11-01,193.0,25.0,25.99,
LC08_193025_20141117,2014-11-17,193.0,25.0,80.09,
LC08_193025_20150205,2015-02-05,193.0,25.0,49.11,
LC08_193025_20150221,2015-02-21,193.0,25.0,77.46,
LC08_193025_20150309,2015-03-09,193.0,25.0,25.67,
LC08_193025_20150325,2015-03-25,193.0,25.0,1.14,
LC08_193025_20150410,2015-04-10,193.0,25.0,4.65,
LC08_193025_20150426,2015-04-26,193.0,25.0,68.16,
LC08_193025_20150512,2015-05-12,193.0,25.0,90.87,
LC08_193025_20150528,2015-05-28,193.0,25.0,58.01,
LC08_193025_20150613,2015-06-13,193.0,25.0,63.03,
LC08_193025_20150629,2015-06-29,193.0,25.0,29.9,
LC08_193025_20150715,2015-07-15,193.0,25.0,86.6,
LC08_193025_20150731,2015-07-31,193.0,25.0,41.54,
LC08_193025_20150901,2015-09-01,193.0,25.0,8.0,
LC08_193025_20150917,2015-09-17,193.0,25.0,23.72,
LC08_193025_20151003,2015-10-03,193.0,25.0,5.49,
LC08_193025_20151104,2015-11-04,193.0,25.0,67.86,
LC08_193025_20151206,2015-12-06,193.0,25.0,14.13,
LC08_193025_20160107,2016-01-07,193.0,25.0,73.47,
LC08_193025_20160208,2016-02-08,193.0,25.0,97.69,
LC08_193025_20160224,2016-02-24,193.0,25.0,80.13,
LC08_193025_20160311,2016-03-11,193.0,25.0,86.11,
LC08_193025_20160327,2016-03-27,193.0,25.0,83.91,
LC08_193025_20160412,2016-04-12,193.0,25.0,44.84,
LC08_193025_20160428,2016-04-28,193.0,25.0,70.04,
LC08_193025_20160514,2016-05-14,193.0,25.0,61.63,
LC08_193025_20160615,2016-06-15,193.0,25.0,87.92,
LC08_193025_20160701,2016-07-01,193.0,25.0,54.36,
LC08_193025_20160818,2016-08-18,193.0,25.0,2.59,
LC08_193025_20160903,2016-09-03,193.0,25.0,77.42,
LC08_193025_20161005,2016-10-05,193.0,25.0,77.88,
LC08_193025_20161122,2016-11-22,193.0,25.0,99.92,
LC08_193025_20161208,2016-12-08,193.0,25.0,45.1,
LC08_193025_20170226,2017-02-26,193.0,25.0,97.91,
LC08_193025_20170314,2017-03-14,193.0,25.0,91.11,
LC08_193025_20170330,2017-03-30,193.0,25.0,63.6,
LC08_193025_20170415,2017-04-15,193.0,25.0,97.93,
LC08_193025_20170501,2017-05-01,193.0,25.0,59.83,
LC08_193025_20170517,2017-05-17,193.0,25.0,12.01,
LC08_193025_20170602,2017-06-02,193.0,25.0,7.97,
LC08_193025_20170618,2017-06-18,193.0,25.0,33.06,
LC08_193025_20170704,2017-07-04,193.0,25.0,70.54,
LC08_193025_20170720,2017-07-20,193.0,25.0,53.09,
LC08_193025_20170805,2017-08-05,193.0,25.0,39.27,
LC08_193025_20170821,2017-08-21,193.0,25.0,56.26,
LC08_193025_20170906,2017-09-06,193.0,25.0,88.15,
LC08_193025_20171024,2017-10-24,193.0,25.0,98.57,
LC08_193025_20171227,2017-12-27,193.0,25.0,90.23,
LC08_193026_20130506,2013-05-06,193.0,26.0,61.18,
LC08_193026_20130607,2013-06-07,193.0,26.0,76.65,
LC08_193026_20130623,2013-06-23,193.0,26.0,94.1,
LC08_193026_20130709,2013-07-09,193.0,26.0,32.27,
LC08_193026_20130725,2013-07-25,193.0,26.0,21.5,
LC08_193026_20130810,2013-08-10,193.0,26.0,33.37,
LC08_193026_20130911,2013-09-11,193.0,26.0,95.94,
LC08_193026_20130927,2013-09-27,193.0,26.0,79.13,
LC08_193026_20131130,2013-11-30,193.0,26.0,84.77,
LC08_193026_20131216,2013-12-16,193.0,26.0,5.83,
LC08_193026_20140101,2014-01-01,193.0,26.0,81.42,
LC08_193026_20140218,2014-02-18,193.0,26.0,84.4,
LC08_193026_20140306,2014-03-06,193.0,26.0,17.62,
LC08_193026_20140322,2014-03-22,193.0,26.0,67.55,
LC08_193026_20140407,2014-04-07,193.0,26.0,19.91,
LC08_193026_20140423,2014-04-23,193.0,26.0,12.67,
LC08_193026_20140509,2014-05-09,193.0,26.0,80.56,
LC08_193026_20140525,2014-05-25,193.0,26.0,24.29,
LC08_193026_20140610,2014-06-10,193.0,26.0,7.5,
LC08_193026_20140626,2014-06-26,193.0,26.0,35.8,
LC08_193026_20140712,2014-07-12,193.0,26.0,75.99,
LC08_193026_20140728,2014-07-28,193.0,26.0,62.8,
LC08_193026_20140930,2014-09-30,193.0,26.0,97.06,
LC08_193026_20141016,2014-10-16,193.0,26.0,73.13,
LC08_193026_20141101,2014-11-01,193.0,26.0,50.45,
LC08_193026_20141117,2014-11-17,193.0,26.0,89.11,
LC08_193026_20141219,2014-12-19,193.0,26.0,73.83,
LC08_193026_20150205,2015-02-05,193.0,26.0,76.97,
LC08_193026_20150221,2015-02-21,193.0,26.0,85.08,
LC08_193026_20150309,2015-03-09,193.0,26.0,8.38,
LC08_193026_20150325,2015-03-25,193.0,26.0,32.56,
LC08_193026_20150410,2015-04-10,193.0,26.0,0.75,
LC08_193026_20150426,2015-04-26,193.0,26.0,40.6,
LC08_193026_20150512,2015-05-12,193.0,26.0,63.31,
LC08_193026_20150528,2015-05-28,193.0,26.0,34.91,
LC08_193026_20150613,2015-06-13,193.0,26.0,91.54,
LC08_193026_20150629,2015-06-29,193.0,26.0,65.58,
LC08_193026_20150715,2015-07-15,193.0,26.0,67.78,
LC08_193026_20150731,2015-07-31,193.0,26.0,10.77,
LC08_193026_20150901,2015-09-01,193.0,26.0,9.05,
LC08_193026_20150917,2015-09-17,193.0,26.0,21.75,
LC08_193026_20151003,2015-10-03,193.0,26.0,14.54,
LC08_193026_20151104,2015-11-04,193.0,26.0,60.1,
LC08_193026_20151206,2015-12-06,193.0,26.0,26.38,
LC08_193026_20151222,2015-12-22,193.0,26.0,54.24,
LC08_193026_20160107,2016-01-07,193.0,26.0,69.46,
LC08_193026_20160208,2016-02-08,193.0,26.0,98.97,
LC08_193026_20160311,2016-03-11,193.0,26.0,63.89,
LC08_193026_20160327,2016-03-27,193.0,26.0,89.82,
LC08_193026_20160412,2016-04-12,193.0,26.0,87.64,
LC08_193026_20160428,2016-04-28,193.0,26.0,60.89,
LC08_193026_20160514,2016-05-14,193.0,26.0,70.49,
LC08_193026_20160615,2016-06-15,193.0,26.0,80.2,
LC08_193026_20160701,2016-07-01,193.0,26.0,33.04,
LC08_193026_20160717,2016-07-17,193.0,26.0,76.03,
LC08_193026_20160818,2016-08-18,193.0,26.0,21.44,
LC08_193026_20160903,2016-09-03,193.0,26.0,72.79,
LC08_193026_20161005,2016-10-05,193.0,26.0,40.23,
LC08_193026_20161122,2016-11-22,193.0,26.0,94.34,
LC08_193026_20161208,2016-12-08,193.0,26.0,47.19,
LC08_193026_20161224,2016-12-24,193.0,26.0,98.8,
LC08_193026_20170226,2017-02-26,193.0,26.0,94.61,
LC08_193026_20170314,2017-03-14,193.0,26.0,76.71,
LC08_193026_20170330,2017-03-30,193.0,26.0,26.86,
LC08_193026_20170415,2017-04-15,193.0,26.0,100.0,
LC08_193026_20170501,2017-05-01,193.0,26.0,45.83,
LC08_193026_20170517,2017-05-17,193.0,26.0,0.33,
LC08_193026_20170602,2017-06-02,193.0,26.0,12.52,
LC08_193026_20170618,2017-06-18,193.0,26.0,30.87,
LC08_193026_20170704,2017-07-04,193.0,26.0,53.16,
LC08_193026_20170720,2017-07-20,193.0,26.0,79.41,
LC08_193026_20170805,2017-08-05,193.0,26.0,11.03,
LC08_193026_20170821,2017-08-21,193.0,26.0,37.49,
LC08_193026_20170906,2017-09-06,193.0,26.0,80.18,
LC08_193026_20171024,2017-10-24,193.0,26.0,92.44,
LC08_193026_20171125,2017-11-25,193.0,26.0,94.82,
LC08_193026_20171227,2017-12-27,193.0,26.0,97.4,
LC08_193027_20130506,2013-05-06,193.0,27.0,73.57,
LC08_193027_20130607,2013-06-07,193.0,27.0,29.48,
LC08_193027_20130623,2013-06-23,193.0,27.0,78.29,
LC08_193027_20130709,2013-07-09,193.0,27.0,40.14,
LC08_193027_20130725,2013-07-25,193.0,27.0,34.47,
LC08_193027_20130810,2013-08-10,193.0,27.0,36.17,
LC08_193027_20130911,2013-09-11,193.0,27.0,68.3,
LC08_193027_20131013,2013-10-13,193.0,27.0,20.85,
LC08_193027_20131114,2013-11-14,193.0,27.0,95.69,
LC08_193027_20131130,2013-11-30,193.0,27.0,84.91,
LC08_193027_20131216,2013-12-16,193.0,27.0,1.57,
LC08_193027_20140101,2014-01-01,193.0,27.0,17.09,
LC08_193027_20140218,2014-02-18,193.0,27.0,21.22,
LC08_193027_20140306,2014-03-06,193.0,27.0,30.23,
LC08_193027_20140322,2014-03-22,193.0,27.0,76.4,
LC08_193027_20140407,2014-04-07,193.0,27.0,3.76,
LC08_193027_20140423,2014-04-23,193.0,27.0,43.23,
LC08_193027_20140509,2014-05-09,193.0,27.0,70.6,
LC08_193027_20140525,2014-05-25,193.0,27.0,24.88,
LC08_193027_20140610,2014-06-10,193.0,27.0,8.02,
LC08_193027_20140626,2014-06-26,193.0,27.0,16.73,
LC08_193027_20140712,2014-07-12,193.0,27.0,89.58,
LC08_193027_20140728,2014-07-28,193.0,27.0,51.5,
LC08_193027_20140829,2014-08-29,193.0,27.0,84.91,
LC08_193027_20140914,2014-09-14,193.0,27.0,53.11,
LC08_193027_20140930,2014-09-30,193.0,27.0,81.46,
LC08_193027_20141016,2014-10-16,193.0,27.0,95.69,
LC08_193027_20141101,2014-11-01,193.0,27.0,17.39,
LC08_193027_20141117,2014-11-17,193.0,27.0,86.68,
LC08_193027_20141203,2014-12-03,193.0,27.0,66.05,
LC08_193027_20141219,2014-12-19,193.0,27.0,28.27,
LC08_193027_20150104,2015-01-04,193.0,27.0,77.03,
LC08_193027_20150120,2015-01-20,193.0,27.0,60.71,
LC08_193027_20150221,2015-02-21,193.0,27.0,94.04,
LC08_193027_20150309,2015-03-09,193.0,27.0,22.64,
LC08_193027_20150325,2015-03-25,193.0,27.0,92.59,
LC08_193027_20150410,2015-04-10,193.0,27.0,1.61,
LC08_193027_20150426,2015-04-26,193.0,27.0,52.64,
LC08_193027_20150512,2015-05-12,193.0,27.0,52.23,
LC08_193027_20150528,2015-05-28,193.0,27.0,15.71,
LC08_193027_20150613,2015-06-13,193.0,27.0,83.6,
LC08_193027_20150629,2015-06-29,193.0,27.0,51.87,
LC08_193027_20150715,2015-07-15,193.0,27.0,11.85,
LC08_193027_20150731,2015-07-31,193.0,27.0,3.04,
LC08_193027_20150901,2015-09-01,193.0,27.0,6.44,
LC08_193027_20150917,2015-09-17,193.0,27.0,39.41,
LC08_193027_20151003,2015-10-03,193.0,27.0,32.04,
LC08_193027_20151019,2015-10-19,193.0,27.0,90.12,
LC08_193027_20151104,2015-11-04,193.0,27.0,28.42,
LC08_193027_20151120,2015-11-20,193.0,27.0,100.0,
LC08_193027_20151206,2015-12-06,193.0,27.0,3.41,
LC08_193027_20151222,2015-12-22,193.0,27.0,11.46,
LC08_193027_20160107,2016-01-07,193.0,27.0,18.82,
LC08_193027_20160123,2016-01-23,193.0,27.0,69.51,
LC08_193027_20160208,2016-02-08,193.0,27.0,89.32,
LC08_193027_20160224,2016-02-24,193.0,27.0,21.17,
LC08_193027_20160311,2016-03-11,193.0,27.0,17.64,
LC08_193027_20160327,2016-03-27,193.0,27.0,71.25,
LC08_193027_20160412,2016-04-12,193.0,27.0,53.86,
LC08_193027_20160428,2016-04-28,193.0,27.0,76.81,
LC08_193027_20160514,2016-05-14,193.0,27.0,95.7,
LC08_193027_20160530,2016-05-30,193.0,27.0,90.58,
LC08_193027_20160615,2016-06-15,193.0,27.0,74.06,
LC08_193027_20160701,2016-07-01,193.0,27.0,27.35,
LC08_193027_20160717,2016-07-17,193.0,27.0,54.83,
LC08_193027_20160802,2016-08-02,193.0,27.0,73.28,
LC08_193027_20160818,2016-08-18,193.0,27.0,67.17,
LC08_193027_20160903,2016-09-03,193.0,27.0,31.89,
LC08_193027_20160919,2016-09-19,193.0,27.0,94.52,
LC08_193027_20161005,2016-10-05,193.0,27.0,51.98,
LC08_193027_20161021,2016-10-21,193.0,27.0,89.36,
LC08_193027_20161122,2016-11-22,193.0,27.0,97.38,
LC08_193027_20161208,2016-12-08,193.0,27.0,2.96,
LC08_193027_20161224,2016-12-24,193.0,27.0,97.1,
LC08_193027_20170109,2017-01-09,193.0,27.0,41.26,
LC08_193027_20170125,2017-01-25,193.0,27.0,38.6,
LC08_193027_20170210,2017-02-10,193.0,27.0,58.64,
LC08_193027_20170226,2017-02-26,193.0,27.0,93.7,
LC08_193027_20170314,2017-03-14,193.0,27.0,35.12,
LC08_193027_20170330,2017-03-30,193.0,27.0,12.7,
LC08_193027_20170415,2017-04-15,193.0,27.0,96.18,
LC08_193027_20170501,2017-05-01,193.0,27.0,82.83,
LC08_193027_20170517,2017-05-17,193.0,27.0,5.34,
LC08_193027_20170602,2017-06-02,193.0,27.0,65.44,
LC08_193027_20170618,2017-06-18,193.0,27.0,8.9,
LC08_193027_20170704,2017-07-04,193.0,27.0,19.22,
LC08_193027_20170720,2017-07-20,193.0,27.0,68.44,
LC08_193027_20170805,2017-08-05,193.0,27.0,31.23,
LC08_193027_20170821,2017-08-21,193.0,27.0,63.57,
LC08_193027_20170906,2017-09-06,193.0,27.0,92.84,
LC08_193027_20170922,2017-09-22,193.0,27.0,41.94,
LC08_193027_20171024,2017-10-24,193.0,27.0,48.9,
LC08_193027_20171109,2017-11-09,193.0,27.0,57.68,
LC08_193027_20171125,2017-11-25,193.0,27.0,83.35,
LC08_193027_20171227,2017-12-27,193.0,27.0,84.28,
LC08_194022_20130401,2013-04-01,194.0,22.0,3.6,
LC08_194022_20130427,2013-04-27,194.0,22.0,79.94,
LC08_194022_20130513,2013-05-13,194.0,22.0,47.81,
LC08_194022_20130529,2013-05-29,194.0,22.0,76.4,
LC08_194022_20130614,2013-06-14,194.0,22.0,51.72,
LC08_194022_20130716,2013-07-16,194.0,22.0,48.21,
LC08_194022_20130817,2013-08-17,194.0,22.0,76.65,
LC08_194022_20131004,2013-10-04,194.0,22.0,77.73,
LC08_194022_20131020,2013-10-20,194.0,22.0,98.68,
LC08_194022_20131105,2013-11-05,194.0,22.0,27.86,
LC08_194022_20131121,2013-11-21,194.0,22.0,67.65,
LC08_194022_20140209,2014-02-09,194.0,22.0,59.91,
LC08_194022_20140225,2014-02-25,194.0,22.0,1.69,
LC08_194022_20140313,2014-03-13,194.0,22.0,0.2,
LC08_194022_20140329,2014-03-29,194.0,22.0,38.25,
LC08_194022_20140516,2014-05-16,194.0,22.0,11.27,
LC08_194022_20140601,2014-06-01,194.0,22.0,63.08,
LC08_194022_20140617,2014-06-17,194.0,22.0,32.58,
LC08_194022_20140703,2014-07-03,194.0,22.0,96.41,
LC08_194022_20140719,2014-07-19,194.0,22.0,0.48,
LC08_194022_20140804,2014-08-04,194.0,22.0,80.72,
LC08_194022_20140820,2014-08-20,194.0,22.0,78.32,
LC08_194022_20140905,2014-09-05,194.0,22.0,6.43,
LC08_194022_20141108,2014-11-08,194.0,22.0,32.33,
LC08_194022_20150127,2015-01-27,194.0,22.0,70.18,
LC08_194022_20150228,2015-02-28,194.0,22.0,72.24,
LC08_194022_20150316,2015-03-16,194.0,22.0,23.0,
LC08_194022_20150401,2015-04-01,194.0,22.0,62.62,
LC08_194022_20150417,2015-04-17,194.0,22.0,9.8,
LC08_194022_20150503,2015-05-03,194.0,22.0,13.32,
LC08_194022_20150519,2015-05-19,194.0,22.0,52.12,
LC08_194022_20150604,2015-06-04,194.0,22.0,4.42,
LC08_194022_20150620,2015-06-20,194.0,22.0,45.9,
LC08_194022_20150706,2015-07-06,194.0,22.0,28.46,
LC08_194022_20150722,2015-07-22,194.0,22.0,22.2,
LC08_194022_20150807,2015-08-07,194.0,22.0,63.07,
LC08_194022_20150823,2015-08-23,194.0,22.0,2.73,
LC08_194022_20150908,2015-09-08,194.0,22.0,18.8,
LC08_194022_20150924,2015-09-24,194.0,22.0,82.26,
LC08_194022_20151010,2015-10-10,194.0,22.0,11.92,
LC08_194022_20151026,2015-10-26,194.0,22.0,24.69,
LC08_194022_20160215,2016-02-15,194.0,22.0,89.4,
LC08_194022_20160318,2016-03-18,194.0,22.0,93.33,
LC08_194022_20160403,2016-04-03,194.0,22.0,94.36,
LC08_194022_20160419,2016-04-19,194.0,22.0,42.87,
LC08_194022_20160505,2016-05-05,194.0,22.0,3.23,
LC08_194022_20160521,2016-05-21,194.0,22.0,88.52,
LC08_194022_20160606,2016-06-06,194.0,22.0,1.35,
LC08_194022_20160622,2016-06-22,194.0,22.0,43.56,
LC08_194022_20160708,2016-07-08,194.0,22.0,63.35,
LC08_194022_20160724,2016-07-24,194.0,22.0,31.3,
LC08_194022_20160809,2016-08-09,194.0,22.0,86.48,
LC08_194022_20160825,2016-08-25,194.0,22.0,5.19,
LC08_194022_20160910,2016-09-10,194.0,22.0,0.92,
LC08_194022_20160926,2016-09-26,194.0,22.0,53.58,
LC08_194022_20161028,2016-10-28,194.0,22.0,92.9,
LC08_194022_20161113,2016-11-13,194.0,22.0,26.61,
LC08_194022_20170201,2017-02-01,194.0,22.0,71.73,
LC08_194022_20170321,2017-03-21,194.0,22.0,14.1,
LC08_194022_20170406,2017-04-06,194.0,22.0,29.3,
LC08_194022_20170422,2017-04-22,194.0,22.0,70.47,
LC08_194022_20170508,2017-05-08,194.0,22.0,89.16,
LC08_194022_20170609,2017-06-09,194.0,22.0,40.04,
LC08_194022_20170625,2017-06-25,194.0,22.0,81.54,
LC08_194022_20170711,2017-07-11,194.0,22.0,61.16,
LC08_194022_20170727,2017-07-27,194.0,22.0,82.43,
LC08_194022_20170828,2017-08-28,194.0,22.0,18.39,
LC08_194022_20170929,2017-09-29,194.0,22.0,47.99,
LC08_194022_20171015,2017-10-15,194.0,22.0,85.83,
LC08_194022_20171031,2017-10-31,194.0,22.0,75.38,
LC08_194023_20130401,2013-04-01,194.0,23.0,12.02,
LC08_194023_20130614,2013-06-14,194.0,23.0,69.47,
LC08_194023_20130716,2013-07-16,194.0,23.0,13.27,
LC08_194023_20130801,2013-08-01,194.0,23.0,61.88,
LC08_194023_20130817,2013-08-17,194.0,23.0,91.25,
LC08_194023_20131004,2013-10-04,194.0,23.0,51.38,
LC08_194023_20131020,2013-10-20,194.0,23.0,94.46,
LC08_194023_20131105,2013-11-05,194.0,23.0,35.15,
LC08_194023_20131121,2013-11-21,194.0,23.0,45.55,
LC08_194023_20140209,2014-02-09,194.0,23.0,56.68,
LC08_194023_20140225,2014-02-25,194.0,23.0,4.62,
LC08_194023_20140313,2014-03-13,194.0,23.0,0.05,
LC08_194023_20140329,2014-03-29,194.0,23.0,78.42,
LC08_194023_20140414,2014-04-14,194.0,23.0,65.03,
LC08_194023_20140516,2014-05-16,194.0,23.0,22.75,
LC08_194023_20140601,2014-06-01,194.0,23.0,72.77,
LC08_194023_20140617,2014-06-17,194.0,23.0,42.77,
LC08_194023_20140703,2014-07-03,194.0,23.0,47.15,
LC08_194023_20140719,2014-07-19,194.0,23.0,0.01,
LC08_194023_20140820,2014-08-20,194.0,23.0,61.57,
LC08_194023_20140905,2014-09-05,194.0,23.0,11.75,
